date,pm25,pm10,o3,no2,so2,co
2021-09-21,43.0,27.0,,,,
2021-09-22,55.0,24.0,,,,
2021-09-23,54.0,15.0,,,,
2021-09-24,29.0,15.0,,,,
2021-09-25,41.0,20.0,,,,
2021-09-26,58.0,16.0,,,,
2021-09-27,33.0,18.0,,,,
2021-09-28,26.0,14.0,,,,
2021-09-29,30.0,16.0,,,,
2021-09-30,30.0,20.0,,,,
2021-10-01,31.0,9.0,,,,
2021-10-02,25.0,5.0,,,,
2021-10-03,18.0,12.0,,,,
2021-10-04,25.0,9.0,,,,
2021-10-05,20.0,8.0,,,,
2021-10-06,23.0,18.0,,,,
2021-10-07,35.0,29.0,,,,
2021-10-08,64.0,28.0,,,,
2021-10-09,75.0,41.0,,,,
2021-10-10,107.0,19.0,,,,
2021-10-11,37.0,16.0,,,,
2021-10-12,38.0,20.0,,,,
2021-10-13,40.0,21.0,,,,
2021-10-14,52.0,19.0,,,,
2021-10-15,43.0,21.0,,,,
2021-10-16,46.0,24.0,,,,
2021-10-17,61.0,31.0,,,,
2021-10-18,62.0,15.0,,,,
2021-10-19,44.0,18.0,,,,
2021-10-20,42.0,11.0,,,,
2021-10-21,30.0,15.0,,,,
2021-10-22,34.0,16.0,,,,
2021-10-23,49.0,12.0,,,,
2021-10-24,37.0,18.0,,,,
2021-10-25,46.0,20.0,,,,
2021-10-26,46.0,20.0,,,,
2021-10-27,44.0,21.0,,,,
2021-10-28,45.0,19.0,,,,
2021-10-29,38.0,11.0,,,,
2021-10-30,29.0,12.0,,,,
2021-10-31,27.0,11.0,,,,
2021-11-01,24.0,16.0,,,,
2021-11-02,35.0,25.0,,,,
2021-11-03,58.0,24.0,,,,
2021-11-04,68.0,9.0,,,,
2021-11-05,25.0,14.0,,,,
2021-11-06,46.0,14.0,,,,
2021-11-07,37.0,28.0,,,,
2021-11-08,52.0,39.0,,,,
2021-11-09,67.0,45.0,,,,
2021-11-10,81.0,34.0,,,,
2021-11-11,82.0,32.0,,,,
2021-11-12,78.0,12.0,,,,
2021-11-13,40.0,21.0,,,,
2021-11-14,66.0,31.0,,,,
2021-11-15,83.0,28.0,,,,
2021-11-16,77.0,27.0,,,,
2021-11-17,67.0,26.0,,,,
2021-11-18,56.0,22.0,,,,
2021-11-19,60.0,20.0,,,,
2021-11-20,59.0,11.0,,,,
2021-11-21,40.0,13.0,,,,
2021-11-22,29.0,37.0,,,,
2021-11-23,77.0,42.0,,,,
2021-11-24,97.0,31.0,,,,
2021-11-25,80.0,12.0,,,,
2021-11-26,37.0,10.0,,,,
2021-11-27,37.0,15.0,,,,
2021-11-28,53.0,12.0,,,,
2021-11-29,41.0,11.0,,,,
2021-11-30,39.0,7.0,,,,
2021-12-01,21.0,8.0,,,,
2021-12-02,27.0,14.0,,,,
2021-12-03,40.0,9.0,,,,
2021-12-04,29.0,12.0,,,,
2021-12-05,38.0,23.0,,,,
2021-12-06,65.0,13.0,,,,
2021-12-07,31.0,17.0,,,,
2021-12-08,38.0,13.0,,,,
2021-12-09,35.0,9.0,,,,
2021-12-10,32.0,15.0,,,,
2021-12-11,46.0,12.0,,,,
2021-12-12,42.0,20.0,,,,
2021-12-13,47.0,21.0,,,,
2021-12-14,55.0,23.0,,,,
2021-12-15,65.0,46.0,,,,
2021-12-16,83.0,42.0,,,,
2021-12-17,104.0,21.0,,,,
2021-12-18,64.0,10.0,,,,
2021-12-19,38.0,25.0,,,,
2021-12-20,41.0,45.0,,,,
2021-12-21,91.0,35.0,,,,
2021-12-22,83.0,32.0,,,,
2021-12-23,88.0,21.0,,,,
2021-12-24,62.0,18.0,,,,
2021-12-25,62.0,16.0,,,,
2021-12-26,58.0,18.0,,,,
2021-12-27,66.0,15.0,,,,
2021-12-28,48.0,10.0,,,,
2021-12-29,33.0,7.0,,,,
2021-12-30,21.0,11.0,,,,
2021-12-31,32.0,13.0,,,,
2022-01-01,40.0,11.0,,,,
2022-01-02,34.0,14.0,,,,
2022-01-03,36.0,7.0,,,,
2022-01-04,25.0,13.0,,,,
2022-01-05,30.0,17.0,,,,
2022-01-06,40.0,10.0,,,,
2022-01-07,34.0,10.0,,,,
2022-01-08,37.0,13.0,,,,
2022-01-09,34.0,21.0,,,,
2022-01-10,64.0,23.0,,,,
2022-01-11,54.0,22.0,,,,
2022-01-12,70.0,25.0,,,,
2022-01-13,73.0,35.0,,,,
2022-01-14,90.0,32.0,,,,
2022-01-15,86.0,29.0,,,,
2022-01-16,87.0,24.0,,,,
2022-01-17,65.0,31.0,,,,
2022-01-18,64.0,29.0,,,,
2022-01-19,75.0,10.0,,,,
2022-01-20,23.0,14.0,,,,
2022-01-21,39.0,22.0,,,,
2022-01-22,62.0,22.0,,,,
2022-01-23,65.0,24.0,,,,
2022-01-24,63.0,36.0,,,,
2022-01-25,96.0,39.0,,,,
2022-01-26,106.0,19.0,,,,
2022-01-27,60.0,23.0,,,,
2022-01-28,65.0,12.0,,,,
2022-01-29,39.0,16.0,,,,
2022-01-30,38.0,15.0,,,,
2022-01-31,32.0,11.0,,,,
2022-02-01,29.0,10.0,,,,
2022-02-02,28.0,16.0,,,,
2022-02-03,39.0,12.0,,,,
2022-02-04,34.0,12.0,,,,
2022-02-05,30.0,8.0,,,,
2022-02-06,22.0,15.0,,,,
2022-02-07,26.0,12.0,,,,
2022-02-08,30.0,15.0,,,,
2022-02-09,35.0,17.0,,,,
2022-02-10,49.0,19.0,,,,
2022-02-11,37.0,24.0,,,,
2022-02-12,51.0,15.0,,,,
2022-02-13,42.0,14.0,,,,
2022-02-14,29.0,14.0,,,,
2022-02-15,33.0,9.0,,,,
2022-02-16,23.0,20.0,,,,
2022-02-17,40.0,16.0,,,,
2022-02-18,30.0,11.0,,,,
2022-02-19,22.0,11.0,,,,
2022-02-20,29.0,13.0,,,,
2022-02-21,30.0,16.0,,,,
2022-02-22,37.0,20.0,,,,
2022-02-23,42.0,16.0,,,,
2022-02-24,30.0,16.0,,,,
2022-02-25,32.0,21.0,,,,
2022-02-26,51.0,15.0,,,,
2022-02-27,38.0,30.0,,,,
2022-02-28,59.0,40.0,,,,
2022-03-01,71.0,46.0,,,,
2022-03-02,89.0,48.0,,,,
2022-03-03,87.0,46.0,,,,
2022-03-04,86.0,42.0,,,,
2022-03-05,101.0,31.0,,,,
2022-03-06,86.0,29.0,,,,
2022-03-07,56.0,34.0,,,,
2022-03-08,58.0,46.0,,,,
2022-03-09,80.0,45.0,,,,
2022-03-10,82.0,26.0,,,,
2022-03-11,50.0,12.0,,,,
2022-03-12,28.0,11.0,,,,
2022-03-13,34.0,20.0,,,,
2022-03-14,42.0,30.0,,,,
2022-03-15,49.0,24.0,,,,
2022-03-16,60.0,17.0,,,,
2022-03-17,42.0,49.0,,,,
2022-03-18,62.0,34.0,,,,
2022-03-19,48.0,28.0,,,,
2022-03-20,79.0,40.0,,,,
2022-03-21,87.0,32.0,,,,
2022-03-22,68.0,38.0,,,,
2022-03-23,81.0,63.0,,,,
2022-03-24,112.0,55.0,,,,
2022-03-25,105.0,40.0,,,,
2022-03-26,86.0,24.0,,,,
2022-03-27,71.0,38.0,,,,
2022-03-28,77.0,56.0,,,,
2022-03-29,104.0,34.0,,,,
2022-03-30,72.0,13.0,,,,
2022-03-31,41.0,10.0,,,,
2022-04-01,39.0,9.0,,,,
2022-04-02,31.0,10.0,,,,
2022-04-03,36.0,14.0,,,,
2022-04-04,49.0,12.0,,,,
2022-04-05,35.0,12.0,,,,
2022-04-06,25.0,10.0,,,,
2022-04-07,25.0,14.0,,,,
2022-04-08,29.0,11.0,,,,
2022-04-09,26.0,14.0,,,,
2022-04-10,46.0,22.0,,,,
2022-04-11,45.0,31.0,,,,
2022-04-12,46.0,25.0,,,,
2022-04-13,57.0,24.0,,,,
2022-04-14,63.0,31.0,,,,
2022-04-15,73.0,16.0,,,,
2022-04-16,51.0,12.0,,,,
2022-04-17,37.0,11.0,,,,
2022-04-18,27.0,43.0,,,,
2022-04-19,82.0,44.0,,,,
2022-04-20,50.0,41.0,,,,
2022-04-21,51.0,41.0,,,,
2022-04-22,61.0,30.0,,,,
2022-04-23,62.0,18.0,,,,
2022-04-24,53.0,19.0,,,,
2022-04-25,52.0,16.0,,,,
2022-04-26,45.0,24.0,,,,
2022-04-27,52.0,32.0,,,,
2022-04-28,54.0,28.0,,,,
2022-04-29,65.0,13.0,,,,
2022-04-30,37.0,19.0,,,,
2022-05-01,58.0,30.0,,,,
2022-05-02,66.0,21.0,,,,
2022-05-03,53.0,24.0,,,,
2022-05-04,54.0,24.0,,,,
2022-05-05,61.0,17.0,,,,
2022-05-06,52.0,23.0,,,,
2022-05-07,63.0,15.0,,,,
2022-05-08,44.0,31.0,,,,
2022-05-09,50.0,36.0,,,,
2022-05-10,58.0,19.0,,,,
2022-05-11,30.0,16.0,,,,
2022-05-12,37.0,14.0,,,,
2022-05-13,27.0,16.0,,,,
2022-05-14,33.0,24.0,,,,
2022-05-15,55.0,29.0,,,,
2022-05-16,43.0,28.0,,,,
2022-05-17,41.0,19.0,,,,
2022-05-18,41.0,22.0,,,,
2022-05-19,57.0,25.0,,,,
2022-05-20,66.0,13.0,,,,
2022-05-21,34.0,17.0,,,,
2022-05-22,47.0,22.0,,,,
2022-05-23,53.0,12.0,,,,
2022-05-24,26.0,12.0,,,,
2022-05-25,26.0,11.0,,,,
2022-05-26,28.0,14.0,,,,
2022-05-27,29.0,13.0,,,,
2022-05-28,30.0,8.0,,,,
2022-05-29,20.0,18.0,,,,
2022-05-30,36.0,22.0,,,,
2022-05-31,43.0,14.0,,,,
2022-06-01,36.0,25.0,,,,
2022-06-02,48.0,25.0,,,,
2022-06-03,46.0,19.0,,,,
2022-06-04,50.0,24.0,,,,
2022-06-05,72.0,18.0,,,,
2022-06-06,49.0,14.0,,,,
2022-06-07,33.0,17.0,,,,
2022-06-08,38.0,17.0,,,,
2022-06-09,37.0,18.0,,,,
2022-06-10,34.0,12.0,,,,
2022-06-11,31.0,14.0,,,,
2022-06-12,32.0,13.0,,,,
2022-06-13,30.0,23.0,,,,
2022-06-14,35.0,33.0,,,,
2022-06-15,56.0,24.0,,,,
2022-06-16,54.0,27.0,,,,
2022-06-17,51.0,27.0,,,,
2022-06-18,60.0,15.0,,,,
2022-06-19,38.0,16.0,,,,
2022-06-20,41.0,28.0,,,,
2022-06-21,50.0,35.0,,,,
2022-06-22,56.0,28.0,,,,
2022-06-23,51.0,13.0,,,,
2022-06-24,38.0,10.0,,,,
2022-06-25,27.0,14.0,,,,
2022-06-26,40.0,17.0,,,,
2022-06-27,36.0,15.0,,,,
2022-06-28,31.0,27.0,,,,
2022-06-29,50.0,13.0,,,,
2022-06-30,32.0,13.0,,,,
2022-07-01,28.0,13.0,,,,
2022-07-02,32.0,9.0,,,,
2022-07-03,26.0,16.0,,,,
2022-07-04,34.0,17.0,,,,
2022-07-05,38.0,20.0,,,,
2022-07-06,43.0,10.0,,,,
2022-07-07,21.0,14.0,,,,
2022-07-08,31.0,18.0,,,,
2022-07-09,46.0,10.0,,,,
2022-07-10,28.0,22.0,,,,
2022-07-11,47.0,21.0,,,,
2022-07-12,40.0,22.0,,,,
2022-07-13,41.0,19.0,,,,
2022-07-14,41.0,12.0,,,,
2022-07-15,29.0,13.0,,,,
2022-07-16,34.0,12.0,,,,
2022-07-17,29.0,32.0,,,,
2022-07-18,54.0,38.0,,,,
2022-07-19,58.0,26.0,,,,
2022-07-20,68.0,17.0,,,,
2022-07-21,49.0,16.0,,,,
2022-07-22,40.0,17.0,,,,
2022-07-23,53.0,22.0,,,,
2022-07-24,57.0,17.0,,,,
2022-07-25,38.0,13.0,,,,
2022-07-26,30.0,13.0,,,,
2022-07-27,24.0,23.0,,,,
2022-07-28,39.0,19.0,,,,
2022-07-29,46.0,17.0,,,,
2022-07-30,43.0,11.0,,,,
2022-07-31,32.0,11.0,,,,
2022-08-01,27.0,15.0,,,,
2022-08-02,33.0,17.0,,,,
2022-08-03,34.0,22.0,,,,
2022-08-04,53.0,14.0,,,,
2022-08-05,36.0,11.0,,,,
2022-08-06,25.0,12.0,,,,
2022-08-07,31.0,23.0,,,,
2022-08-08,44.0,25.0,,,,
2022-08-09,36.0,35.0,,,,
2022-08-10,49.0,39.0,,,,
2022-08-11,68.0,51.0,,,,
2022-08-12,66.0,21.0,,,,
2022-08-13,47.0,19.0,,,,
2022-08-14,49.0,17.0,,,,
2022-08-15,47.0,28.0,,,,
2022-08-16,60.0,26.0,,,,
2022-08-17,69.0,31.0,,,,
2022-08-18,81.0,16.0,,,,
2022-08-19,45.0,15.0,,,,
2022-08-20,36.0,13.0,,,,
2022-08-21,29.0,28.0,,,,
2022-08-22,46.0,23.0,,,,
2022-08-23,47.0,28.0,,,,
2022-08-24,56.0,39.0,,,,
2022-08-25,63.0,11.0,,,,
2022-08-26,26.0,13.0,,,,
2022-08-27,30.0,17.0,,,,
2022-08-28,30.0,30.0,,,,
2022-08-29,36.0,35.0,,,,
2022-08-30,44.0,48.0,,,,
2022-08-31,51.0,34.0,,,,
2022-09-01,49.0,30.0,,,,
2022-09-02,49.0,18.0,,,,
2022-09-03,48.0,14.0,,,,
2022-09-04,37.0,28.0,,,,
2022-09-05,41.0,17.0,,,,
2022-09-06,38.0,20.0,,,,
2022-09-07,46.0,15.0,,,,
2022-09-08,35.0,12.0,,,,
2022-09-09,29.0,14.0,,,,
2022-09-10,40.0,17.0,,,,
2022-09-11,51.0,18.0,,,,
2022-09-12,42.0,24.0,,,,
2022-09-13,52.0,13.0,,,,
2022-09-14,39.0,20.0,,,,
2022-09-15,47.0,9.0,,,,
2022-09-16,21.0,9.0,,,,
2022-09-17,25.0,8.0,,,,
2022-09-18,22.0,12.0,,,,
2022-09-19,25.0,13.0,,,,
2022-09-20,26.0,29.0,,,,
2022-09-21,50.0,32.0,,,,
2022-09-22,52.0,31.0,,,,
2022-09-23,63.0,17.0,,,,
2022-09-24,56.0,9.0,,,,
2022-09-25,24.0,12.0,,,,
2022-09-26,29.0,9.0,,,,
2022-09-27,22.0,11.0,,,,
2022-09-28,29.0,19.0,,,,
2022-09-29,44.0,24.0,,,,
2022-09-30,57.0,13.0,,,,
2022-10-01,34.0,13.0,,,,
2022-10-02,33.0,22.0,,,,
2022-10-03,48.0,28.0,,,,
2022-10-04,55.0,20.0,,,,
2022-10-05,35.0,18.0,,,,
2022-10-06,31.0,24.0,,,,
2022-10-07,42.0,14.0,,,,
2022-10-08,34.0,17.0,,,,
2022-10-09,44.0,23.0,,,,
2022-10-10,45.0,30.0,,,,
2022-10-11,53.0,35.0,,,,
2022-10-12,62.0,23.0,,,,
2022-10-13,54.0,14.0,,,,
2022-10-14,39.0,12.0,,,,
2022-10-15,34.0,10.0,,,,
2022-10-16,31.0,16.0,,,,
2022-10-17,42.0,24.0,,,,
2022-10-18,47.0,37.0,,,,
2022-10-19,58.0,26.0,,,,
2022-10-20,47.0,20.0,,,,
2022-10-21,33.0,14.0,,,,
2022-10-22,31.0,14.0,,,,
2022-10-23,35.0,16.0,,,,
2022-10-24,29.0,14.0,,,,
2022-10-25,27.0,18.0,,,,
2022-10-26,34.0,25.0,,,,
2022-10-27,43.0,32.0,,,,
2022-10-28,56.0,29.0,,,,
2022-10-29,58.0,25.0,,,,
2022-10-30,57.0,28.0,,,,
2022-10-31,58.0,15.0,,,,
2022-11-01,34.0,17.0,,,,
2022-11-02,31.0,17.0,,,,
2022-11-03,35.0,10.0,,,,
2022-11-04,26.0,,,,,
2023-02-25,,10.0,29.0,5.0,1.0,
2023-02-26,26.0,22.0,24.0,12.0,1.0,
2023-02-27,36.0,22.0,24.0,15.0,1.0,
2023-02-28,53.0,29.0,24.0,18.0,2.0,
2023-03-01,64.0,32.0,18.0,18.0,1.0,
2023-03-02,70.0,23.0,20.0,10.0,,
2023-03-03,64.0,13.0,28.0,6.0,,
2023-03-04,37.0,10.0,25.0,8.0,,
2023-03-05,35.0,24.0,23.0,10.0,,
2023-03-06,67.0,10.0,22.0,10.0,,
2023-03-07,37.0,12.0,20.0,14.0,,
2023-03-08,41.0,19.0,25.0,17.0,,
2023-03-09,54.0,8.0,27.0,9.0,,
2023-03-10,26.0,17.0,27.0,15.0,,
2023-03-11,41.0,18.0,29.0,7.0,,
2023-03-12,46.0,13.0,23.0,5.0,,
2023-03-13,33.0,10.0,27.0,10.0,,
2023-03-14,28.0,13.0,27.0,13.0,,
2023-03-15,36.0,17.0,30.0,11.0,,
2023-03-16,29.0,23.0,27.0,16.0,,
2023-03-17,44.0,15.0,30.0,10.0,,
2023-03-18,42.0,10.0,24.0,6.0,,
2023-03-19,33.0,21.0,24.0,14.0,,
2023-03-20,49.0,18.0,25.0,15.0,,
2023-03-21,43.0,16.0,25.0,10.0,,
2023-03-22,34.0,11.0,31.0,7.0,,
2023-03-23,28.0,12.0,28.0,5.0,,
2023-03-24,24.0,11.0,31.0,4.0,,
2023-03-25,30.0,10.0,29.0,4.0,,
2023-03-26,28.0,10.0,32.0,7.0,,
2023-03-27,23.0,24.0,30.0,19.0,,
2023-03-28,39.0,18.0,24.0,13.0,,
2023-03-29,43.0,13.0,30.0,7.0,,
2023-03-30,29.0,9.0,28.0,6.0,,
2023-03-31,25.0,6.0,27.0,5.0,,
2023-04-01,21.0,10.0,25.0,5.0,,
2023-04-02,38.0,21.0,30.0,14.0,,
2023-04-03,48.0,23.0,33.0,13.0,,
2023-04-04,45.0,38.0,35.0,24.0,,
2023-04-05,70.0,21.0,24.0,18.0,,
2023-04-06,58.0,11.0,31.0,8.0,,
2023-04-07,34.0,18.0,29.0,7.0,,
2023-04-08,54.0,28.0,32.0,13.0,,
2023-04-09,79.0,13.0,29.0,8.0,,
2023-04-10,42.0,15.0,32.0,8.0,,
2023-04-11,29.0,10.0,34.0,8.0,,
2023-04-12,26.0,12.0,33.0,8.0,,
2023-04-13,28.0,17.0,32.0,15.0,,
2023-04-14,30.0,15.0,37.0,9.0,,
2023-04-15,46.0,15.0,26.0,8.0,,
2023-04-16,44.0,29.0,32.0,8.0,,
2023-04-17,75.0,31.0,25.0,8.0,,
2023-04-18,69.0,30.0,40.0,7.0,,
2023-04-19,59.0,21.0,33.0,9.0,,
2023-04-20,44.0,21.0,35.0,9.0,,
2023-04-21,57.0,22.0,17.0,16.0,,
2023-04-22,68.0,13.0,29.0,7.0,,
2023-04-23,41.0,14.0,35.0,7.0,,
2023-04-24,42.0,14.0,35.0,8.0,,
2023-04-25,31.0,22.0,35.0,14.0,,
2023-04-26,44.0,28.0,39.0,13.0,1.0,
2023-04-27,62.0,19.0,20.0,10.0,,
2023-04-28,46.0,22.0,33.0,6.0,,
2023-04-29,66.0,18.0,38.0,10.0,,
2023-04-30,56.0,21.0,33.0,9.0,1.0,
2023-05-01,63.0,22.0,34.0,8.0,1.0,
2023-05-02,57.0,25.0,36.0,9.0,1.0,
2023-05-03,52.0,33.0,41.0,13.0,1.0,
2023-05-04,59.0,19.0,29.0,11.0,,
2023-05-05,46.0,14.0,30.0,10.0,,
2023-05-06,41.0,13.0,19.0,10.0,,
2023-05-07,44.0,28.0,19.0,10.0,,
2023-05-08,76.0,13.0,16.0,10.0,,
2023-05-09,38.0,18.0,20.0,9.0,,
2023-05-10,48.0,18.0,26.0,10.0,,
2023-05-11,48.0,16.0,27.0,9.0,,
2023-05-12,47.0,22.0,41.0,10.0,,
2023-05-13,61.0,33.0,36.0,6.0,,
2023-05-14,82.0,30.0,31.0,9.0,,
2023-05-15,76.0,12.0,30.0,5.0,,
2023-05-16,29.0,18.0,34.0,8.0,,
2023-05-17,39.0,17.0,38.0,5.0,,
2023-05-18,44.0,21.0,40.0,6.0,1.0,
2023-05-19,51.0,18.0,38.0,4.0,,
2023-05-20,47.0,20.0,35.0,4.0,,
2023-05-21,60.0,41.0,29.0,10.0,,
2023-05-22,94.0,24.0,31.0,5.0,,
2023-05-23,52.0,20.0,31.0,9.0,1.0,
2023-05-24,44.0,21.0,34.0,7.0,1.0,
2023-05-25,48.0,32.0,39.0,5.0,,
2023-05-26,48.0,22.0,48.0,4.0,1.0,
2023-05-27,51.0,23.0,46.0,6.0,,
2023-05-28,59.0,18.0,36.0,1.0,,
2023-05-29,42.0,26.0,38.0,5.0,,
2023-05-30,43.0,31.0,44.0,6.0,,
2023-05-31,52.0,24.0,38.0,6.0,,
2023-06-01,109.0,24.0,38.0,3.0,,
2023-06-02,44.0,23.0,42.0,4.0,,
2023-06-03,48.0,15.0,44.0,3.0,1.0,
2023-06-04,42.0,22.0,42.0,6.0,,
2023-06-05,46.0,23.0,47.0,5.0,,
2023-06-06,46.0,25.0,43.0,6.0,,
2023-06-07,54.0,28.0,51.0,7.0,,
2023-06-08,59.0,28.0,56.0,9.0,,
2023-06-09,58.0,26.0,64.0,8.0,1.0,
2023-06-10,64.0,22.0,49.0,6.0,,
2023-06-11,60.0,28.0,66.0,14.0,,
2023-06-12,57.0,33.0,72.0,10.0,1.0,
2023-06-13,61.0,33.0,55.0,9.0,1.0,
2023-06-14,56.0,34.0,52.0,12.0,1.0,
2023-06-15,55.0,28.0,71.0,11.0,1.0,
2023-06-16,54.0,23.0,68.0,11.0,1.0,
2023-06-17,55.0,22.0,43.0,8.0,,
2023-06-18,60.0,17.0,39.0,7.0,,
2023-06-19,40.0,21.0,37.0,10.0,,
2023-06-20,40.0,15.0,38.0,10.0,,
2023-06-21,38.0,24.0,26.0,14.0,,
2023-06-22,62.0,26.0,42.0,11.0,,
2023-06-23,62.0,13.0,41.0,8.0,,
2023-06-24,35.0,20.0,55.0,9.0,,
2023-06-25,58.0,16.0,35.0,7.0,,
2023-06-26,34.0,18.0,34.0,7.0,,
2023-06-27,37.0,20.0,25.0,9.0,,
2023-06-28,44.0,25.0,27.0,8.0,,
2023-06-29,61.0,17.0,33.0,9.0,,
2023-06-30,36.0,10.0,24.0,5.0,,
2023-07-01,26.0,22.0,34.0,4.0,,
2023-07-02,55.0,20.0,29.0,6.0,,
2023-07-03,36.0,20.0,27.0,7.0,,
2023-07-04,39.0,12.0,25.0,4.0,,
2023-07-05,27.0,14.0,33.0,8.0,,
2023-07-06,29.0,24.0,43.0,13.0,,
2023-07-07,42.0,24.0,48.0,14.0,,
2023-07-08,57.0,25.0,36.0,11.0,,
2023-07-09,63.0,12.0,36.0,10.0,,
2023-07-10,28.0,26.0,35.0,11.0,,
2023-07-11,42.0,12.0,28.0,5.0,,
2023-07-12,22.0,12.0,31.0,6.0,,
2023-07-13,25.0,15.0,36.0,8.0,,
2023-07-14,32.0,18.0,27.0,4.0,,
2023-07-15,29.0,12.0,23.0,3.0,1.0,
2023-07-16,29.0,13.0,27.0,5.0,1.0,
2023-07-17,37.0,11.0,36.0,8.0,1.0,
2023-07-18,26.0,13.0,26.0,9.0,1.0,
2023-07-19,33.0,14.0,29.0,9.0,,
2023-07-20,34.0,14.0,32.0,8.0,,
2023-07-21,46.0,16.0,28.0,5.0,1.0,
2023-07-22,39.0,12.0,22.0,3.0,,
2023-07-23,30.0,10.0,24.0,6.0,,
2023-07-24,19.0,10.0,29.0,6.0,,
2023-07-25,24.0,13.0,31.0,6.0,1.0,
2023-07-26,34.0,7.0,20.0,4.0,,
2023-07-27,19.0,8.0,20.0,4.0,,
2023-07-28,20.0,8.0,26.0,4.0,,
2023-07-29,18.0,12.0,26.0,3.0,,
2023-07-30,29.0,10.0,18.0,4.0,,
2023-07-31,27.0,11.0,25.0,4.0,,
2023-08-01,28.0,8.0,25.0,4.0,,
2023-08-02,21.0,9.0,25.0,5.0,,
2023-08-03,21.0,11.0,28.0,7.0,,
2023-08-04,28.0,11.0,24.0,7.0,,
2023-08-05,31.0,9.0,28.0,2.0,,
2023-08-06,28.0,12.0,28.0,6.0,,
2023-08-07,31.0,11.0,24.0,7.0,1.0,
2023-08-08,26.0,10.0,30.0,7.0,1.0,
2023-08-09,28.0,16.0,39.0,11.0,1.0,
2023-08-10,34.0,23.0,35.0,13.0,,
2023-08-11,47.0,10.0,29.0,4.0,,
2023-08-12,30.0,11.0,27.0,5.0,,
2023-08-13,29.0,13.0,35.0,9.0,,
2023-08-14,32.0,13.0,30.0,6.0,,
2023-08-15,34.0,18.0,34.0,7.0,,
2023-08-16,40.0,22.0,23.0,6.0,,
2023-08-17,48.0,33.0,39.0,7.0,,
2023-08-18,79.0,19.0,28.0,6.0,,
2023-08-19,51.0,13.0,36.0,8.0,,
2023-08-20,31.0,14.0,34.0,10.0,,
2023-08-21,32.0,20.0,30.0,12.0,,
2023-08-22,39.0,22.0,40.0,12.0,,
2023-08-23,47.0,23.0,24.0,14.0,,
2023-08-24,48.0,22.0,24.0,11.0,,
2023-08-25,58.0,10.0,24.0,5.0,,
2023-08-26,25.0,8.0,28.0,6.0,,
2023-08-27,23.0,12.0,27.0,9.0,,
2023-08-28,31.0,14.0,27.0,12.0,,
2023-08-29,38.0,14.0,26.0,10.0,,
2023-08-30,36.0,12.0,25.0,7.0,,
2023-08-31,28.0,10.0,20.0,9.0,,
2023-09-01,25.0,13.0,26.0,7.0,,
2023-09-02,36.0,21.0,38.0,6.0,1.0,
2023-09-03,66.0,26.0,42.0,12.0,1.0,
2023-09-04,53.0,27.0,38.0,17.0,,
2023-09-05,44.0,30.0,49.0,19.0,,
2023-09-06,50.0,34.0,51.0,21.0,,
2023-09-07,99.0,41.0,53.0,21.0,,
2023-09-08,66.0,46.0,60.0,14.0,,
2023-09-09,110.0,26.0,52.0,15.0,1.0,
2023-09-10,59.0,28.0,39.0,13.0,,
2023-09-11,59.0,23.0,30.0,10.0,,
2023-09-12,62.0,17.0,27.0,5.0,1.0,
2023-09-13,38.0,19.0,,,,
2023-09-14,37.0,33.0,,,,
2023-09-15,46.0,20.0,,,,
2023-09-16,50.0,16.0,,,,
2023-09-17,52.0,20.0,,,,
2023-09-18,35.0,18.0,,,,
2023-09-19,28.0,12.0,,,,
2023-09-20,24.0,8.0,,,,
2023-09-21,22.0,10.0,,,,
2023-09-22,23.0,10.0,,,,
2023-09-23,28.0,11.0,,,,
2023-09-24,30.0,14.0,,,,
2023-09-25,31.0,28.0,,,,
2023-09-26,51.0,26.0,,,,
2023-09-27,51.0,17.0,,,,
2023-09-28,43.0,,,,,
