date,pm25,pm10,o3,no2
2022-05-31,43.903225806451616,19.64516129032258,32.89439452581941,9.231040621407972
2022-06-30,42.733333333333334,19.8,32.955305471400074,9.304667994709463
2022-07-31,39.32258064516129,17.419354838709676,31.580479053160072,8.660638560561805
2022-08-31,44.96774193548387,24.387096774193548,35.515509863028704,10.644522849582902
2022-09-30,39.6,17.233333333333334,31.48419342831486,8.59790994641563
2022-10-31,42.87096774193548,21.161290322580644,33.704321134606246,9.7142736299608
2022-11-30,31.5,14.695753611376135,29.925421120473906,8.013389828726087
2022-12-31,33.75791028102119,16.713835740917425,28.36694741364927,9.508926552484057
2023-01-31,36.015820562042386,18.731917870458712,26.808473706824635,11.00446327624203
2023-02-28,38.273730843063575,20.75,25.25,12.5
2023-03-31,39.41935483870968,15.03225806451613,26.322580645161292,10.03225806451613
2023-04-30,48.4,19.733333333333334,31.366666666666667,10.233333333333333
2023-05-31,52.935483870967744,22.322580645161292,33.354838709677416,7.419354838709677
2023-06-30,52.5,22.633333333333333,45.3,8.2
2023-07-31,32.774193548387096,14.516129032258064,29.35483870967742,6.516129032258065
2023-08-31,35.54838709677419,14.612903225806452,28.903225806451612,7.870967741935484
2023-09-30,47.07142857142857,21.901865043727717,36.10205682314106,10.723468254220462
