date,pm25,pm10,o3,no2
2016-03-31,79.09677419354838,39.41935483870968,22.161290322580644,44.70967741935484
2016-04-30,63.9,33.166666666666664,27.7,46.06666666666667
2016-05-31,71.96774193548387,39.58064516129032,31.161290322580644,46.67741935483871
2016-06-30,61.96666666666667,33.93333333333333,27.0,41.233333333333334
2016-07-31,55.70967741935484,39.645161290322584,30.548387096774192,40.483870967741936
2016-08-31,63.064516129032256,42.31739917535576,33.8283803755887,43.096774193548384
2016-09-30,65.5,40.03333333333333,26.0,51.43333333333333
2016-10-31,71.35483870967742,41.38709677419355,12.838709677419354,44.38709677419355
2016-11-30,68.13333333333334,40.46666666666667,11.984155172146055,44.5
2016-12-31,93.12134881581171,52.70967741935484,6.612903225806452,46.12903225806452
2017-01-31,88.7626165259517,46.87910724361884,10.184812975943505,45.18632628425068
2017-02-28,73.36198851034369,40.035714285714285,18.5,43.964285714285715
2017-03-31,64.48387096774194,38.16129032258065,25.06451612903226,47.74193548387097
2017-04-30,64.03333333333333,49.13333333333333,31.6,47.5
2017-05-31,60.70967741935484,37.83870967741935,33.58064516129032,46.74193548387097
2017-06-30,58.5,35.48074629991759,29.861551994573713,41.27296334435835
2017-07-31,59.48961804301809,36.027226391604856,26.596163995930283,40.87138917493543
2017-08-31,60.47923608603618,36.57370648329213,23.330775997286857,40.46981500551251
2017-09-30,61.468854129054264,37.1201865749794,20.06538799864343,40.068240836089586
2017-10-31,62.458472172072355,37.666666666666664,16.8,39.666666666666664
2017-11-30,69.46666666666667,35.86666666666667,13.533333333333333,42.56666666666667
2017-12-31,62.32258064516129,31.161290322580644,15.161290322580646,38.87096774193548
2018-01-31,55.806451612903224,28.387096774193548,18.741935483870968,34.83870967741935
2018-02-28,79.75,43.964285714285715,16.785714285714285,44.357142857142854
2018-03-31,67.35483870967742,37.58064516129032,23.838709677419356,49.483870967741936
2018-04-30,61.5,42.53333333333333,33.766666666666666,45.1
2018-05-31,67.93548387096774,50.354838709677416,38.61290322580645,42.67741935483871
2018-06-30,63.333333333333336,44.8,34.166666666666664,42.1
2018-07-31,60.70967741935484,58.35885149557281,44.377652487640255,49.16129032258065
2018-08-31,50.25806451612903,40.45161290322581,33.38320273848298,36.516129032258064
2018-09-30,60.733333333333334,43.333333333333336,28.0,38.36666666666667
2018-10-31,68.41935483870968,48.03225806451613,18.322580645161292,40.064516129032256
2018-11-30,72.06666666666666,34.666666666666664,13.051835720652514,34.93333333333333
2018-12-31,64.76955258927171,32.781329787155485,15.967415366823337,34.83922954368352
2019-01-31,68.12903225806451,34.67741935483871,15.838709677419354,38.483870967741936
2019-02-28,85.96428571428571,52.214285714285715,18.357142857142858,45.142857142857146
2019-03-31,62.16129032258065,38.774193548387096,29.225806451612904,38.16129032258065
2019-04-30,68.26666666666667,47.21339743834028,34.166666666666664,41.4
2019-05-31,60.225806451612904,36.16129032258065,32.54838709677419,35.67741935483871
2019-06-30,54.4,32.46666666666667,36.5,36.03333333333333
2019-07-31,56.96774193548387,40.516129032258064,37.483870967741936,35.67741935483871
2019-08-31,51.25806451612903,27.548387096774192,33.774193548387096,28.29032258064516
2019-09-30,42.96666666666667,27.566666666666666,26.2,23.733333333333334
2019-10-31,52.0,27.129032258064516,18.387096774193548,27.419354838709676
2019-11-30,53.2,23.2,17.133333333333333,27.633333333333333
2019-12-31,57.198094357618665,27.454038442334816,17.755964696579824,29.93885611476645
2020-01-31,62.29032258064516,30.161290322580644,16.29032258064516,29.677419354838708
2020-02-29,45.793103448275865,27.724137931034484,22.79310344827586,30.379310344827587
2020-03-31,55.468994251832186,27.792233224269093,26.540704288897402,25.826360287745025
2020-04-30,55.4,27.166666666666668,40.2,22.866666666666667
2020-05-31,47.064516129032256,27.483870967741936,37.25806451612903,25.516129032258064
2020-06-30,48.6,25.533333333333335,32.03333333333333,26.233333333333334
2020-07-31,42.67741935483871,27.516129032258064,30.903225806451612,26.677419354838708
2020-08-31,45.58064516129032,27.29032258064516,37.354838709677416,32.96774193548387
2020-09-30,52.86666666666667,32.4,31.266666666666666,33.5
2020-10-31,47.38709677419355,21.516129032258064,19.93548387096774,23.096774193548388
2020-11-30,63.93333333333333,33.166666666666664,14.366666666666667,26.933333333333334
2020-12-31,48.41935483870968,21.0,15.548387096774194,22.387096774193548
2021-01-31,64.0,27.806451612903224,16.797942805576945,28.129032258064516
2021-02-28,62.214285714285715,30.464285714285715,21.178571428571427,24.392857142857142
2021-03-31,64.25806451612904,32.25806451612903,27.612903225806452,22.903225806451612
2021-04-30,64.43333333333334,37.36666666666667,33.93333333333333,22.466666666666665
2021-05-31,41.61290322580645,25.129032258064516,32.620586943564916,19.806451612903224
2021-06-30,45.79545835959344,24.866666666666667,31.07564125762563,22.333333333333332
2021-07-31,44.03225806451613,29.93548387096774,29.516129032258064,18.032258064516128
2021-08-31,39.645161290322584,25.93548387096774,31.032258064516128,16.322580645161292
2021-09-30,51.86666666666667,28.833333333333332,32.86666666666667,30.1
2021-10-31,52.225806451612904,29.93548387096774,20.551080797682804,28.451612903225808
2021-11-30,56.2,28.33769095753162,14.511268669521941,25.70744054885997
2021-12-31,54.225806451612904,25.612903225806452,14.806451612903226,26.548387096774192
2022-01-31,64.7583805519405,32.25806451612903,17.379175777052634,25.516129032258064
2022-02-28,46.607142857142854,28.107142857142858,25.464285714285715,25.714285714285715
2022-03-31,82.70967741935483,43.516129032258064,29.548387096774192,32.38709677419355
2022-04-30,52.2,36.96666666666667,34.4,24.966666666666665
2022-05-31,50.54838709677419,38.516129032258064,34.83870967741935,24.483870967741936
2022-06-30,46.3,32.03333333333333,36.56666666666667,25.566666666666666
2022-07-31,46.96774193548387,32.225806451612904,38.806451612903224,20.35483870967742
2022-08-31,47.225806451612904,26.838709677419356,41.18025687278755,24.161290322580644
2022-09-30,46.06666666666667,26.1,27.44062518252184,25.333333333333332
2022-10-31,54.903225806451616,31.096774193548388,19.387096774193548,25.032258064516128
2022-11-30,52.333333333333336,24.8,16.7,22.6
2022-12-31,65.96774193548387,29.129032258064516,12.761204587711179,22.516129032258064
2023-01-31,50.193548387096776,22.628729217765763,19.677419354838708,20.451612903225808
2023-02-28,69.25,38.214285714285715,17.535714285714285,25.035714285714285
2023-03-31,49.483870967741936,25.35483870967742,28.387096774193548,21.129032258064516
2023-04-30,50.8,26.366666666666667,31.533333333333335,25.766666666666666
2023-05-31,57.58064516129032,32.96774193548387,35.225806451612904,21.258064516129032
2023-06-30,69.16666666666667,32.56666666666667,46.63333333333333,23.466666666666665
2023-07-31,52.483870967741936,27.64516129032258,28.393956853997032,18.806451612903224
2023-08-31,46.645161290322584,21.967741935483872,30.67397709776561,19.161290322580644
2023-09-30,63.892857142857146,34.49816740705614,35.20471024197406,30.35289041146736
