date,pm25,pm10,o3,no2
2017-07-31,28.032258064516128,18.29032258064516,23.774193548387096,10.548387096774194
2017-08-31,30.0,19.129032258064516,26.419354838709676,11.516129032258064
2017-09-30,28.968792577151312,19.12983126686688,17.214724240897628,10.06567528767923
2017-10-31,23.451612903225808,13.35483870967742,17.903225806451612,11.67741935483871
2017-11-30,27.1,11.5,19.433333333333334,9.966666666666667
2017-12-31,23.23175329555769,9.277146043138355,22.16530667229711,8.999426782169559
2018-01-31,32.8,14.481585527191996,19.902417731620393,10.090435742152499
2018-02-28,45.4544457739605,24.357142857142858,23.0,16.001104896910196
2018-03-31,33.70967741935484,20.06451612903226,29.870967741935484,13.483870967741936
2018-04-30,36.266666666666666,24.933333333333334,33.833333333333336,13.266666666666667
2018-05-31,38.58064516129032,32.36662887476439,35.3993879196049,14.999696501436661
2018-06-30,31.733333333333334,20.6,30.133333333333333,10.366666666666667
2018-07-31,45.67741935483871,31.032258064516128,29.387096774193548,12.96774193548387
2018-08-31,30.35483870967742,20.06451612903226,28.35483870967742,11.838709677419354
2018-09-30,31.8,17.066666666666666,27.133333333333333,10.633333333333333
2018-10-31,33.54838709677419,18.032258064516128,21.419354838709676,11.387096774193548
2018-11-30,30.788239453781046,18.18292496741036,18.733212657993636,10.251318562012285
2018-12-31,33.04119894435357,14.001278650961288,18.727756235177733,10.169706243671369
2019-01-31,30.258064516129032,9.193548387096774,21.838709677419356,13.774193548387096
2019-02-28,29.714285714285715,13.714285714285714,26.75,9.892857142857142
2019-03-31,28.032258064516128,17.322580645161292,29.903225806451612,9.451612903225806
2019-04-30,43.766666666666666,35.30772057847856,36.8,17.066666666666666
2019-05-31,34.0,22.548387096774192,30.193548387096776,11.64516129032258
2019-06-30,34.8,23.066666666666666,32.63333333333333,10.6
2019-07-31,31.387096774193548,18.225806451612904,25.483870967741936,9.935483870967742
2019-08-31,31.580645161290324,17.677419354838708,27.419354838709676,10.161290322580646
2019-09-30,26.0,14.066666666666666,21.666666666666668,9.4
2019-10-31,24.64516129032258,12.774193548387096,17.70967741935484,10.806451612903226
2019-11-30,34.1,19.233333333333334,15.533333333333333,9.633333333333333
2019-12-31,24.66478848821151,13.222587015639073,21.448381972606164,8.773040924239115
2020-01-31,25.193548387096776,13.64516129032258,23.548387096774192,7.580645161290323
2020-02-29,26.82758620689655,15.827586206896552,25.586206896551722,7.551724137931035
2020-03-31,29.774430265508343,14.492712959471678,27.88598620931954,6.987796703802037
2020-04-30,24.133333333333333,14.666666666666666,30.233333333333334,4.933333333333334
2020-05-31,24.387096774193548,14.096774193548388,29.29032258064516,5.129032258064516
2020-06-30,36.06666666666667,22.866666666666667,29.933333333333334,8.1
2020-07-31,24.93548387096774,11.870967741935484,25.161290322580644,5.548387096774194
2020-08-31,28.225806451612904,15.838709677419354,24.129032258064516,7.806451612903226
2020-09-30,31.1,17.633333333333333,21.1,6.133333333333334
2020-10-31,29.774193548387096,13.96774193548387,18.35483870967742,6.419354838709677
2020-11-30,24.133333333333333,9.7,18.4,5.966666666666667
2020-12-31,29.516129032258064,11.161290322580646,17.258064516129032,4.935483870967742
2021-01-31,33.774193548387096,9.32258064516129,15.580645161290322,9.387096774193548
2021-02-28,31.357142857142858,9.714285714285714,23.571428571428573,11.071428571428571
2021-03-31,27.129032258064516,17.483870967741936,27.419354838709676,7.032258064516129
2021-04-30,24.133333333333333,18.533333333333335,31.066666666666666,6.133333333333334
2021-05-31,28.677419354838708,19.35483870967742,31.580645161290324,6.870967741935484
2021-06-30,41.36666666666667,27.9,33.7,8.2
2021-07-31,37.645161290322584,25.806451612903224,30.849118687430074,6.67741935483871
2021-08-31,24.870967741935484,16.06451612903226,25.419354838709676,5.935483870967742
2021-09-30,25.266666666666666,17.766666666666666,20.566666666666666,6.6
2021-10-31,34.67741935483871,17.774193548387096,24.193548387096776,6.064516129032258
2021-11-30,23.049702897374523,13.67605671846971,20.9,8.033333333333333
2021-12-31,26.903225806451612,14.612903225806452,18.129032258064516,9.516129032258064
2022-01-31,21.629195940840276,9.781358705696162,23.52152508635771,7.751546607863737
2022-02-28,27.928571428571427,11.964285714285714,23.678571428571427,8.571428571428571
2022-03-31,36.70967741935484,24.838709677419356,29.419354838709676,10.161290322580646
2022-04-30,26.533333333333335,23.607322498149525,30.9,7.266666666666667
2022-05-31,25.580645161290324,19.870967741935484,29.225806451612904,6.451612903225806
2022-06-30,31.6,19.4,30.033333333333335,7.8
2022-07-31,24.838709677419356,12.838709677419354,27.444376993403242,5.935483870967742
2022-08-31,37.16129032258065,20.258064516129032,30.875381126637805,8.838709677419354
2022-09-30,20.4,13.2,20.333333333333332,7.9
2022-10-31,23.193548387096776,10.838709677419354,20.322580645161292,6.387096774193548
2022-11-30,26.766666666666666,13.466666666666667,15.9,7.366666666666666
2022-12-31,29.903225806451612,10.704403418948626,18.55575269868334,10.709677419354838
2023-01-31,21.548387096774192,8.935483870967742,21.258064516129032,7.903225806451613
2023-02-28,28.714285714285715,14.0,24.25,8.25
2023-03-31,23.096774193548388,16.933355539340038,28.258064516129032,7.451612903225806
2023-04-30,35.53333333333333,32.20252343222716,32.833333333333336,8.133333333333333
2023-05-31,29.35483870967742,23.548387096774192,34.0,6.774193548387097
2023-06-30,33.266666666666666,23.7,32.766666666666666,7.566666666666666
2023-07-31,22.0,10.064516129032258,29.193548387096776,4.741935483870968
2023-08-31,25.967741935483872,11.03225806451613,27.548387096774192,5.935483870967742
2023-09-30,25.857142857142858,11.399789616445402,26.871899042858285,5.015900450238429
